date,meantemp,humidity,wind_speed,meanpressure,year,month,day,dayofweek,quarter,is_weekend,humidity_pressure_ratio,temp_diff,pressure_diff,humidity_diff,meantemp_rolling_3,meantemp_rolling_7,humidity_rolling_3,humidity_rolling_7,wind_speed_rolling_3,wind_speed_rolling_7,meanpressure_rolling_3,meanpressure_rolling_7,temp_category
2013-12-12,17.75,62.375,16.9,1012.5,2013,12,12,3,4,0,0.06160493827160494,1.125,-1.625,-9.5,16.625,16.375,72.0,75.96428571428571,8.641666666666667,4.730357142857144,1013.4583333333334,1013.7321428571429,mild
2013-12-13,17.142857142857142,67.71428571428571,11.62857142857143,1012.0,2013,12,13,4,4,0,0.06691134952004517,-0.6071428571428577,-0.5,5.339285714285708,17.172619047619047,16.520408163265305,67.32142857142857,75.29846938775509,11.667857142857144,5.8612244897959185,1012.875,1013.4464285714286,mild
2013-12-14,16.142857142857142,79.0,0.7999999999999999,1012.5714285714286,2013,12,14,5,4,1,0.07801918735891648,-1.0,0.5714285714285552,11.285714285714292,17.011904761904763,16.540816326530614,69.69642857142857,75.08418367346938,9.776190476190477,5.809438775510204,1012.3571428571428,1013.2066326530612,mild
2013-12-15,15.5,86.25,2.55,1015.125,2013,12,15,6,4,1,0.08496490579977835,-0.6428571428571423,2.553571428571445,7.25,16.261904761904763,16.39795918367347,77.6547619047619,75.45918367346938,4.992857142857143,6.1737244897959185,1013.2321428571428,1013.3673469387755,mild
2013-12-16,15.25,89.5,1.1625,1015.625,2013,12,16,0,4,0,0.08812307692307693,-0.25,0.5,3.25,15.63095238095238,16.27295918367347,84.91666666666667,76.92346938775509,1.5041666666666664,6.009438775510205,1014.4404761904761,1013.6709183673469,mild
2013-12-17,14.75,92.875,0.925,1014.25,2013,12,17,1,4,0,0.09157012570865171,-0.5,-1.375,3.375,15.166666666666666,16.165816326530614,89.54166666666667,78.51275510204081,1.5458333333333334,5.777295918367348,1015.0,1013.7423469387755,cold
2013-12-18,14.875,93.0,2.0875,1012.625,2013,12,18,2,4,0,0.09184051351684977,0.125,-1.625,0.125,14.958333333333334,15.915816326530614,91.79166666666667,81.53061224489795,1.3916666666666666,5.150510204081633,1014.1666666666666,1013.5280612244898,cold
2013-12-19,16.125,89.125,3.25,1012.875,2013,12,19,3,4,0,0.08799210169073182,1.25,0.25,-3.875,15.25,15.683673469387756,91.66666666666667,85.35204081632652,2.0875,3.2005102040816333,1013.25,1013.5816326530612,mild
2013-12-20,15.375,91.375,4.4125000000000005,1016.0,2013,12,20,4,4,0,0.08993602362204725,-0.75,3.125,2.25,15.458333333333334,15.431122448979592,91.16666666666667,88.73214285714286,3.25,2.1696428571428577,1013.8333333333334,1014.1530612244898,mild
2013-12-21,14.75,94.0,0.4625,1017.0,2013,12,21,5,4,1,0.09242871189773845,-0.625,1.0,2.625,15.416666666666666,15.232142857142858,91.5,90.875,2.7083333333333335,2.121428571428572,1015.2916666666666,1014.7857142857143,cold
2013-12-22,15.25,94.0,1.3875000000000002,1018.375,2013,12,22,6,4,1,0.09230391555173684,0.5,1.375,0.0,15.125,15.196428571428571,93.125,91.98214285714286,2.0875000000000004,1.9553571428571435,1017.125,1015.25,mild
2013-12-23,14.25,88.25,9.025,1020.5,2013,12,23,0,4,0,0.08647721705046546,-1.0,2.125,-5.75,14.75,15.053571428571429,92.08333333333333,91.80357142857143,3.625,3.078571428571429,1018.625,1015.9464285714286,cold
2013-12-24,13.5,84.75,5.7875000000000005,1021.375,2013,12,24,1,4,0,0.08297637988006364,-0.75,0.875,-3.5,14.333333333333334,14.875,89.0,90.64285714285714,5.400000000000001,3.7732142857142863,1020.0833333333334,1016.9642857142857,cold
2013-12-25,13.666666666666666,63.16666666666666,34.4875,1020.625,2013,12,25,2,4,0,0.061890181669728504,0.16666666666666607,-0.75,-21.583333333333343,13.805555555555555,14.70238095238095,78.72222222222221,86.3809523809524,16.433333333333334,8.401785714285714,1020.8333333333334,1018.1071428571429,cold
2013-12-26,12.125,67.625,4.4,1019.25,2013,12,26,3,4,0,0.06634780475840078,-1.541666666666666,-1.375,4.458333333333343,13.097222222222221,14.13095238095238,71.84722222222221,83.30952380952382,14.891666666666666,8.566071428571428,1020.4166666666666,1019.0178571428571,cold
2013-12-27,11.875,79.875,1.1625,1018.625,2013,12,27,4,4,0,0.07841452939010922,-0.25,-0.625,12.25,12.555555555555555,13.63095238095238,70.22222222222221,81.66666666666667,13.35,8.101785714285715,1019.5,1019.3928571428571,cold
2013-12-28,10.875,70.0,5.325,1019.25,2013,12,28,5,4,1,0.06867794947265146,-1.0,0.625,-9.875,11.625,13.07738095238095,72.5,78.23809523809526,3.629166666666667,8.796428571428573,1019.0416666666666,1019.7142857142857,cold
2013-12-29,10.571428571428571,69.42857142857143,5.325,1018.5,2013,12,29,6,4,1,0.06816747317483694,-0.3035714285714288,-0.75,-0.5714285714285694,11.107142857142856,12.409013605442178,73.10119047619048,74.72789115646258,3.9375,9.358928571428573,1018.7916666666666,1019.7321428571429,cold
2013-12-30,12.375,79.5,6.4750000000000005,1018.125,2013,12,30,0,4,0,0.07808471454880295,1.8035714285714288,-0.375,10.07142857142857,11.273809523809524,12.141156462585034,72.97619047619048,73.47789115646258,5.708333333333333,8.994642857142857,1018.625,1019.3928571428571,cold
2013-12-31,14.5,89.375,4.862500000000001,1020.5,2013,12,31,1,4,0,0.0875796178343949,2.125,2.375,9.875,12.482142857142856,12.284013605442178,79.43452380952381,74.13860544217687,5.554166666666667,8.8625,1019.0416666666666,1019.2678571428571,cold
2014-01-01,13.375,89.625,7.65,1021.0,2014,1,1,2,1,0,0.08778158667972576,-1.125,0.5,0.25,13.416666666666666,12.242346938775512,86.16666666666667,77.91836734693878,6.329166666666668,5.028571428571429,1019.875,1019.3214285714286,cold
2014-01-02,11.0,78.375,8.1,1020.25,2014,1,2,3,1,0,0.07681940700808626,-2.375,-0.75,-11.25,12.958333333333334,12.081632653061225,85.79166666666667,79.45408163265306,6.870833333333334,5.557142857142858,1020.5833333333334,1019.4642857142857,cold
2014-01-03,12.5,74.875,5.325,1017.75,2014,1,3,4,1,0,0.07356914762957505,1.5,-2.5,-3.5,12.291666666666666,12.17091836734694,80.95833333333333,78.73979591836735,7.0249999999999995,6.151785714285714,1019.6666666666666,1019.3392857142857,cold
2014-01-04,12.875,88.125,1.1625,1016.25,2014,1,4,5,1,1,0.08671586715867159,0.375,-1.5,13.25,12.125,12.456632653061225,80.45833333333333,81.32908163265306,4.8625,5.557142857142857,1018.0833333333334,1018.9107142857143,cold
2014-01-05,12.375,89.0,0.4625,1014.5,2014,1,5,6,1,1,0.08772794480039428,-0.5,-1.75,0.875,12.583333333333334,12.714285714285714,84.0,84.125,2.316666666666667,4.8625,1016.1666666666666,1018.3392857142857,cold
2014-01-06,11.428571428571429,86.28571428571429,27.3375,1017.625,2014,1,6,0,1,0,0.08479126818397179,-0.9464285714285712,3.125,-2.714285714285708,12.226190476190476,12.57908163265306,87.80357142857143,85.09438775510203,9.654166666666667,7.842857142857143,1016.125,1018.2678571428571,cold
2014-01-07,12.142857142857142,72.28571428571429,20.6,1017.75,2014,1,7,1,1,0,0.07102502017756256,0.7142857142857135,0.125,-14.0,11.982142857142856,12.24234693877551,82.52380952380952,82.65306122448979,16.133333333333333,10.091071428571428,1016.625,1017.875,cold
2014-01-08,11.875,76.875,1.85,1017.875,2014,1,8,2,1,0,0.07552499078963527,-0.26785714285714235,0.125,4.589285714285708,11.81547619047619,12.028061224489798,78.48214285714285,80.83163265306122,16.595833333333335,9.262500000000001,1017.75,1017.4285714285714,cold
2014-01-09,12.833333333333334,83.0,1.2333333333333334,1017.0,2014,1,9,3,1,0,0.08161258603736479,0.9583333333333339,-0.875,6.125,12.283730158730158,12.28996598639456,77.38690476190476,81.49234693877551,7.894444444444445,8.281547619047618,1017.5416666666666,1016.9642857142857,cold
2014-01-10,12.375,85.375,0.0,1016.625,2014,1,10,4,1,0,0.08397885159227837,-0.4583333333333339,-0.375,2.375,12.361111111111112,12.272108843537413,81.75,82.99234693877551,1.027777777777778,7.520833333333334,1017.1666666666666,1016.8035714285714,cold
2014-01-11,12.125,82.625,6.7250000000000005,1019.625,2014,1,11,5,1,1,0.08103469412774304,-0.25,3.0,-2.75,12.444444444444445,12.164965986394558,83.66666666666667,82.20663265306122,2.652777777777778,8.315476190476192,1017.75,1017.2857142857143,cold
2014-01-12,12.875,80.875,3.2500000000000004,1020.75,2014,1,12,6,1,1,0.07923095762919422,0.75,1.125,-1.75,12.458333333333334,12.236394557823129,82.95833333333333,81.04591836734694,3.3250000000000006,8.713690476190477,1019.0,1018.1785714285714,cold
2014-01-13,14.0,72.375,1.1625,1019.375,2014,1,13,0,1,0,0.07099938687921521,1.125,-1.375,-8.5,13.0,12.60374149659864,78.625,79.05867346938776,3.7125000000000004,4.974404761904762,1019.9166666666666,1018.4285714285714,cold
2014-01-14,14.875,76.75,2.7875,1017.0,2014,1,14,1,1,0,0.07546705998033432,0.875,-2.375,4.375,13.916666666666666,12.994047619047619,76.66666666666667,79.69642857142857,2.4000000000000004,2.4297619047619046,1019.0416666666666,1018.3214285714286,cold
2014-01-15,12.0,93.5,0.4625,1019.75,2014,1,15,2,1,0,0.09168913949497426,-2.875,2.75,16.75,13.625,13.011904761904761,80.875,82.07142857142857,1.4708333333333334,2.2315476190476193,1018.7083333333334,1018.5892857142857,cold
2014-01-16,12.285714285714286,90.57142857142856,1.585714285714286,1019.5714285714286,2014,1,16,3,1,0,0.08883284293120357,0.2857142857142865,-0.1785714285714448,-2.928571428571445,13.053571428571429,12.933673469387756,86.94047619047619,83.15306122448979,1.6119047619047622,2.281887755102041,1018.7738095238095,1018.9566326530612,cold
2014-01-17,12.0,95.75,1.1625,1017.625,2014,1,17,4,1,0,0.09409163493428326,-0.2857142857142865,-1.9464285714285552,5.178571428571445,12.095238095238095,12.880102040816327,93.27380952380952,84.63520408163265,1.0702380952380954,2.4479591836734693,1018.9821428571428,1019.0994897959183,cold
2014-01-18,12.5,94.25,1.85,1020.25,2014,1,18,5,1,1,0.09237931879441313,0.5,2.625,-1.5,12.261904761904761,12.933673469387756,93.52380952380952,86.29591836734694,1.5327380952380956,1.751530612244898,1019.1488095238095,1019.1887755102041,cold
2014-01-19,14.5,84.5,3.475,1023.0,2014,1,19,6,1,1,0.0826001955034213,2.0,2.75,-9.75,13.0,13.165816326530614,91.5,86.81377551020408,2.1625,1.7836734693877554,1020.2916666666666,1019.5102040816327,cold
2014-01-20,14.625,83.5,4.4125000000000005,1021.375,2014,1,20,0,1,0,0.08175253946885326,0.125,-1.625,-1.0,13.875,13.255102040816327,87.41666666666667,88.40306122448979,3.2458333333333336,2.2479591836734696,1021.5416666666666,1019.7959183673469,cold
2014-01-21,13.571428571428571,96.85714285714286,7.171428571428572,1020.5714285714286,2014,1,21,1,1,0,0.09490481522956327,-1.0535714285714288,-0.8035714285714448,13.357142857142861,14.232142857142856,13.068877551020408,88.28571428571428,91.27551020408164,5.019642857142857,2.874234693877551,1021.6488095238095,1020.3061224489795,cold
2014-01-22,15.25,96.125,6.7125,1019.875,2014,1,22,2,1,0,0.09425174653756588,1.6785714285714288,-0.6964285714285552,-0.7321428571428612,14.482142857142856,13.533163265306124,92.16071428571428,91.65051020408164,6.098809523809524,3.767091836734694,1020.6071428571428,1020.3239795918367,mild
2014-01-23,15.625,90.125,6.7125,1020.25,2014,1,23,3,1,0,0.08833619210977701,0.375,0.375,-6.0,14.81547619047619,14.010204081632653,94.3690476190476,91.58673469387756,6.8654761904761905,4.499489795918367,1020.2321428571428,1020.4209183673469,mild
2014-01-24,13.875,88.875,8.1125,1019.25,2014,1,24,4,1,0,0.08719646799116998,-1.75,-1.0,-1.25,14.916666666666666,14.278061224489795,91.70833333333333,90.6045918367347,7.179166666666667,5.49234693877551,1019.7916666666666,1020.6530612244898,cold
2014-01-25,11.75,95.625,8.3375,1019.75,2014,1,25,5,1,1,0.09377298357440549,-2.125,0.5,6.75,13.75,14.170918367346939,91.54166666666667,90.80102040816327,7.720833333333334,6.419132653061225,1019.75,1020.5816326530612,cold
2014-01-26,14.375,85.75,8.8125,1019.125,2014,1,26,6,1,1,0.0841408070648841,2.625,-0.625,-9.875,13.333333333333334,14.153061224489795,90.08333333333333,90.9795918367347,8.420833333333334,7.181632653061224,1019.375,1020.0280612244898,cold
2014-01-27,16.625,72.375,9.95,1018.75,2014,1,27,0,1,0,0.07104294478527608,2.25,-0.375,-13.375,14.25,14.438775510204081,84.58333333333333,89.39030612244899,9.033333333333333,7.972704081632654,1019.2083333333334,1019.6530612244898,mild
2014-01-28,16.625,69.875,7.4125,1016.75,2014,1,28,1,1,0,0.06872387509220555,0.0,-2.0,-2.5,15.875,14.875,76.0,85.53571428571429,8.725,8.007142857142856,1018.2083333333334,1019.1071428571429,mild
2014-01-29,14.875,81.875,4.625000000000001,1018.625,2014,1,29,2,1,0,0.0803779604859492,-1.75,1.875,12.0,16.041666666666668,14.821428571428571,74.70833333333333,83.5,7.329166666666666,7.708928571428571,1018.0416666666666,1018.9285714285714,cold
2014-01-30,14.5,83.25,0.925,1019.375,2014,1,30,3,1,0,0.08166768853464132,-0.375,0.75,1.375,15.333333333333334,14.660714285714286,78.33333333333333,82.51785714285714,4.320833333333334,6.882142857142858,1018.25,1018.8035714285714,cold
2014-01-31,14.75,82.5,3.0125,1019.25,2014,1,31,4,1,0,0.08094186902133922,0.25,-0.125,-0.75,14.708333333333334,14.785714285714286,82.54166666666667,81.60714285714286,2.8541666666666665,6.153571428571428,1019.0833333333334,1018.8035714285714,cold
2014-02-01,14.0,79.375,2.55,1019.75,2014,2,1,5,1,1,0.07783770531993135,-0.75,0.5,-3.125,14.416666666666666,15.107142857142858,81.70833333333333,79.28571428571429,2.1625,5.326785714285713,1019.4583333333334,1018.8035714285714,cold
2014-02-02,15.25,76.125,1.85,1016.875,2014,2,2,6,1,1,0.07486170866625691,1.25,-2.875,-3.25,14.666666666666666,15.232142857142858,79.33333333333333,77.91071428571429,2.470833333333333,4.332142857142857,1018.625,1018.4821428571429,mild
2014-02-03,18.428571428571427,63.85714285714285,12.2875,1014.125,2014,2,3,0,1,0,0.06296772375904632,3.178571428571427,-2.75,-12.267857142857153,15.892857142857144,15.489795918367346,73.1190476190476,76.6938775510204,5.5625,4.666071428571428,1016.9166666666666,1017.8214285714286,mild
2014-02-04,18.857142857142858,65.42857142857143,13.425,1011.0,2014,2,4,1,1,0,0.06471668786208845,0.4285714285714306,-3.125,1.5714285714285836,17.511904761904763,15.808673469387754,68.47023809523809,76.05867346938774,9.1875,5.5249999999999995,1014.0,1017.0,mild
2014-02-05,17.0,72.75,1.625,1011.5,2014,2,5,2,1,0,0.07192288680177954,-1.8571428571428577,0.5,7.321428571428569,18.095238095238095,16.112244897959183,67.34523809523809,74.75510204081631,9.112499999999999,5.096428571428571,1012.2083333333334,1015.9821428571429,mild
2014-02-06,18.5,65.375,6.012500000000001,1010.875,2014,2,6,3,1,0,0.06467169531346606,1.5,-0.625,-7.375,18.11904761904762,16.683673469387752,67.85119047619048,72.2015306122449,7.020833333333333,5.823214285714285,1011.125,1014.7678571428571,mild
2014-02-07,19.625,67.25,15.05,1009.25,2014,2,7,4,1,0,0.0666336388407233,1.125,-1.625,1.875,18.375,17.380102040816325,68.45833333333333,70.02295918367346,7.5625,7.542857142857144,1010.5416666666666,1013.3392857142857,mild
2014-02-08,13.625,85.375,8.1125,1011.375,2014,2,8,5,1,1,0.08441478185638364,-6.0,2.125,18.125,17.25,17.3265306122449,72.66666666666667,70.88010204081633,9.725,8.3375,1010.5,1012.1428571428571,cold
2014-02-09,12.875,63.375,9.2625,1012.0,2014,2,9,6,1,1,0.06262351778656126,-0.75,0.625,-22.0,15.375,16.987244897959183,72.0,69.05867346938776,10.808333333333332,9.396428571428572,1010.875,1011.4464285714286,cold
2014-02-10,12.625,61.75,3.7,1012.5,2014,2,10,0,1,0,0.060987654320987655,-0.25,0.5,-1.625,13.041666666666666,16.158163265306122,70.16666666666667,68.75765306122449,7.024999999999999,8.169642857142858,1011.9583333333334,1011.2142857142857,cold
2014-02-11,13.375,64.625,3.7,1013.5,2014,2,11,1,1,0,0.06376418352244696,0.75,1.0,2.875,12.958333333333334,15.375,63.25,68.64285714285714,5.554166666666666,6.780357142857143,1012.6666666666666,1011.5714285714286,cold
2014-02-12,13.25,67.0,9.2625,1013.5,2014,2,12,2,1,0,0.06610754810064134,-0.125,0.0,2.375,13.083333333333334,14.839285714285714,64.45833333333333,67.82142857142857,5.554166666666666,7.871428571428573,1013.1666666666666,1011.8571428571429,cold
2014-02-13,15.25,64.5,4.875,1013.625,2014,2,13,3,1,0,0.06363300036995931,2.0,0.125,-2.5,13.958333333333334,14.375,65.375,67.69642857142857,5.945833333333333,7.708928571428572,1013.5416666666666,1012.25,mild
2014-02-14,13.0,95.5,5.3375,1011.875,2014,2,14,4,1,0,0.09437924644842495,-2.25,-1.75,31.0,13.833333333333334,13.428571428571429,75.66666666666667,71.73214285714286,6.491666666666666,6.321428571428571,1013.0,1012.625,cold
2014-02-15,12.375,89.5,3.9375,1012.875,2014,2,15,5,1,1,0.08836233493767741,-0.625,1.0,-6.0,13.541666666666666,13.25,83.16666666666667,72.32142857142857,4.716666666666666,5.7250000000000005,1012.7916666666666,1012.8392857142857,cold
2014-02-16,13.5,79.0,8.7875,1016.0,2014,2,16,6,1,1,0.07775590551181102,1.125,3.125,-10.5,12.958333333333334,13.339285714285714,88.0,74.55357142857143,6.020833333333333,5.657142857142857,1013.5833333333334,1013.4107142857143,cold
2014-02-17,15.125,66.125,12.725,1017.75,2014,2,17,0,1,0,0.06497175141242938,1.625,1.75,-12.875,13.666666666666666,13.696428571428571,78.20833333333333,75.17857142857143,8.483333333333333,6.946428571428571,1015.5416666666666,1014.1607142857143,mild
2014-02-18,15.25,60.125,8.799999999999999,1017.375,2014,2,18,1,1,0,0.059098169308268826,0.125,-0.375,-6.0,14.625,13.964285714285714,68.41666666666667,74.53571428571429,10.104166666666666,7.674999999999999,1017.0416666666666,1014.7142857142857,mild
2014-02-19,15.125,75.375,1.85,1016.625,2014,2,19,2,1,0,0.07414238288454444,-0.125,-0.75,15.25,15.166666666666666,14.232142857142858,67.20833333333333,75.73214285714286,7.791666666666667,6.616071428571428,1017.25,1015.1607142857143,mild
2014-02-20,16.125,78.625,1.8625,1014.75,2014,2,20,3,1,0,0.07748213845774822,1.0,-1.875,3.25,15.5,14.357142857142858,71.375,77.75,4.1708333333333325,6.185714285714286,1016.25,1015.3214285714286,mild
2014-02-21,17.125,72.25,8.7875,1014.25,2014,2,21,4,1,0,0.07123490263741682,1.0,-0.5,-6.375,16.125,14.946428571428571,75.41666666666667,74.42857142857143,4.166666666666666,6.678571428571429,1015.2083333333334,1015.6607142857143,mild
2014-02-22,16.625,85.625,6.250000000000001,1017.375,2014,2,22,5,1,1,0.08416267354711882,-0.5,3.125,13.375,16.625,15.553571428571429,78.83333333333333,73.875,5.633333333333333,7.008928571428571,1015.4583333333334,1016.3035714285714,mild
2014-02-23,16.5,80.0,7.887500000000001,1019.375,2014,2,23,6,1,1,0.07847946045370938,-0.125,2.0,-5.625,16.75,15.982142857142858,79.29166666666667,74.01785714285714,7.641666666666667,6.880357142857143,1017.0,1016.7857142857143,mild
2014-02-24,16.375,69.375,5.3375,1018.625,2014,2,24,0,1,0,0.06810651613694932,-0.125,-0.75,-10.625,16.5,16.160714285714285,78.33333333333333,74.48214285714286,6.491666666666667,5.825000000000001,1018.4583333333334,1016.9107142857143,mild
2014-02-25,18.125,69.0,0.925,1017.25,2014,2,25,1,1,0,0.06782993364463014,1.75,-1.375,-0.375,17.0,16.571428571428573,72.79166666666667,75.75,4.716666666666667,4.700000000000001,1018.4166666666666,1016.8928571428571,mild
2014-02-26,18.75,71.125,2.0875,1014.25,2014,2,26,2,1,0,0.0701257086517131,0.625,-3.0,2.125,17.75,17.089285714285715,69.83333333333333,75.14285714285714,2.7833333333333328,4.733928571428572,1016.7083333333334,1016.5535714285714,mild
2014-02-27,18.625,76.625,7.175000000000001,1013.125,2014,2,27,3,1,0,0.0756323257248612,-0.125,-1.125,5.5,18.5,17.446428571428573,72.25,74.85714285714286,3.3958333333333335,5.492857142857143,1014.875,1016.3214285714286,mild
2014-02-28,15.625,88.375,5.799999999999999,1013.125,2014,2,28,4,1,0,0.08723010487353486,-3.0,0.0,11.75,17.666666666666668,17.232142857142858,78.70833333333333,77.16071428571429,5.020833333333332,5.066071428571429,1013.5,1016.1607142857143,mild
2014-03-01,16.142857142857142,87.28571428571429,4.242857142857143,1015.2857142857144,2014,3,1,5,1,1,0.08597157731813704,0.5178571428571423,2.160714285714448,-1.0892857142857082,16.797619047619047,17.163265306122447,84.09523809523809,77.39795918367346,5.739285714285714,4.779336734693878,1013.8452380952382,1015.8622448979593,mild
2014-03-02,16.125,79.0,5.7875000000000005,1017.125,2014,3,2,6,1,1,0.07766990291262135,-0.01785714285714235,1.8392857142855519,-8.285714285714292,15.964285714285714,17.10969387755102,84.88690476190476,77.25510204081631,5.276785714285714,4.479336734693878,1015.1785714285716,1015.5408163265307,mild
2014-03-03,17.875,65.625,3.7,1016.25,2014,3,3,0,1,0,0.06457564575645756,1.75,-0.875,-13.375,16.71428571428571,17.323979591836736,77.30357142857143,76.71938775510203,4.576785714285713,4.2454081632653065,1016.2202380952382,1015.2015306122449,mild
2014-03-04,18.75,66.375,3.7125,1016.5,2014,3,4,1,1,0,0.06529758976881456,0.875,0.25,0.75,17.583333333333332,17.413265306122447,70.33333333333333,76.34438775510203,4.3999999999999995,4.643622448979592,1016.625,1015.094387755102,mild
2014-03-05,18.875,67.0,5.325000000000001,1016.125,2014,3,5,2,1,0,0.06593676959035552,0.125,-0.375,0.625,18.5,17.43112244897959,66.33333333333333,75.75510204081631,4.245833333333334,5.106122448979592,1016.2916666666666,1015.3622448979593,mild
2014-03-06,18.375,64.0,4.6375,1016.375,2014,3,6,3,1,0,0.06296888451604969,-0.5,0.25,-3.0,18.666666666666668,17.395408163265305,65.79166666666667,73.9515306122449,4.558333333333334,4.7436224489795915,1016.3333333333334,1015.8265306122449,mild
2014-03-07,18.5,62.875,6.7125,1017.125,2014,3,7,4,1,0,0.061816394248494534,0.125,0.75,-1.125,18.583333333333332,17.80612244897959,64.625,70.30867346938776,5.558333333333334,4.8739795918367355,1016.5416666666666,1016.3979591836735,mild
2014-03-08,19.875,63.875,9.9625,1017.0,2014,3,8,5,1,1,0.06280727630285153,1.375,-0.125,1.0,18.916666666666668,18.339285714285715,63.583333333333336,66.96428571428571,7.104166666666667,5.691071428571429,1016.8333333333334,1016.6428571428571,mild
2014-03-09,22.0,56.625,7.65,1014.5,2014,3,9,6,1,1,0.05581567274519468,2.125,-2.5,-7.25,20.125,19.178571428571427,61.125,63.767857142857146,8.108333333333334,5.957142857142857,1016.2083333333334,1016.2678571428571,mild
2014-03-10,20.0,63.875,10.8875,1014.375,2014,3,10,0,1,0,0.062969808995687,-2.0,-0.125,7.25,20.625,19.482142857142858,61.458333333333336,63.517857142857146,9.5,6.983928571428572,1015.2916666666666,1016.0,mild
2014-03-11,20.714285714285715,70.0,15.6,1013.7142857142856,2014,3,11,1,1,0,0.06905298759864714,0.7142857142857153,-0.6607142857144481,6.125,20.90476190476191,19.762755102040817,63.5,64.03571428571429,11.379166666666668,8.682142857142857,1014.1964285714284,1015.6020408163265,mild
2014-03-12,20.0,68.875,6.4875,1016.25,2014,3,12,2,1,0,0.06777367773677737,-0.7142857142857153,2.535714285714448,-1.125,20.23809523809524,19.9234693877551,67.58333333333333,64.30357142857143,10.991666666666667,8.848214285714286,1014.7797619047618,1015.6198979591836,mild
2014-03-13,19.0,60.625,9.95,1016.25,2014,3,13,3,1,0,0.05965559655596556,-1.0,0.0,-8.25,19.90476190476191,20.012755102040817,66.5,63.82142857142857,10.679166666666665,9.607142857142858,1015.4047619047618,1015.6020408163265,mild
2014-03-14,19.625,61.25,5.800000000000001,1015.0,2014,3,14,4,1,0,0.0603448275862069,0.625,-1.25,0.625,19.541666666666668,20.1734693877551,63.583333333333336,63.589285714285715,7.4125000000000005,9.476785714285715,1015.8333333333334,1015.2984693877551,mild
2014-03-15,21.625,62.625,2.7875,1016.375,2014,3,15,5,1,1,0.06161603738777518,2.0,1.375,1.375,20.083333333333332,20.4234693877551,61.5,63.410714285714285,6.179166666666667,8.451785714285714,1015.875,1015.2091836734693,mild
2014-03-16,23.125,58.5,6.25,1015.375,2014,3,16,6,1,1,0.05761418195248061,1.5,-1.0,-4.125,21.458333333333332,20.58418367346939,60.791666666666664,63.67857142857143,4.945833333333334,8.251785714285713,1015.5833333333334,1015.3341836734693,mild
2014-03-17,26.25,52.125,6.7125,1011.25,2014,3,17,0,1,0,0.0515451174289246,3.125,-4.125,-6.375,23.666666666666668,21.477040816326532,57.75,62.0,5.25,7.655357142857143,1014.3333333333334,1014.8877551020407,hot
2014-03-18,24.857142857142858,53.42857142857143,9.8,1012.8571428571428,2014,3,18,1,1,0,0.052750352609308895,-1.3928571428571423,1.607142857142776,1.3035714285714306,24.74404761904762,22.06887755102041,54.6845238095238,59.632653061224495,7.587500000000001,6.826785714285714,1013.1607142857143,1014.765306122449,mild
2014-03-19,21.75,57.375,10.1875,1013.25,2014,3,19,2,1,0,0.05662472242783124,-3.1071428571428577,0.39285714285722406,3.9464285714285694,24.28571428571429,22.31887755102041,54.3095238095238,57.98979591836735,8.9,7.355357142857144,1012.4523809523811,1014.3367346938776,mild
2014-03-20,21.5,55.0,7.4,1010.75,2014,3,20,3,1,0,0.05441503833786792,-0.25,-2.5,-2.375,22.702380952380953,22.676020408163264,55.26785714285714,57.18622448979592,9.129166666666668,6.991071428571429,1012.2857142857143,1013.5510204081633,mild
2014-03-21,22.5,64.75,5.3375,1007.125,2014,3,21,4,1,0,0.06429192006950478,1.0,-3.625,9.75,21.916666666666668,23.086734693877553,59.041666666666664,57.68622448979592,7.641666666666666,6.925000000000002,1010.375,1012.4260204081633,mild
2014-03-22,25.0,59.5,3.0125,1007.0,2014,3,22,5,1,1,0.05908639523336644,2.5,-0.125,-5.25,23.0,23.56887755102041,59.75,57.23979591836735,5.25,6.957142857142857,1008.2916666666666,1011.0867346938776,hot
2014-03-23,22.75,61.875,9.025,1010.625,2014,3,23,6,1,1,0.061224489795918366,-2.25,3.625,2.375,23.416666666666668,23.51530612244898,62.041666666666664,57.7219387755102,5.791666666666667,7.3535714285714295,1008.25,1010.4081632653061,mild
2014-03-24,22.375,73.125,9.4875,1011.625,2014,3,24,0,1,0,0.07228469047324848,-0.375,1.0,11.25,23.375,22.961734693877553,64.83333333333333,60.7219387755102,7.175000000000001,7.75,1009.75,1010.4617346938776,mild
2014-03-25,24.625,60.25,2.775,1010.5,2014,3,25,1,1,0,0.05962394854032657,2.25,-1.125,-12.875,23.25,22.928571428571427,65.08333333333333,61.69642857142857,7.095833333333334,6.746428571428572,1010.9166666666666,1010.125,mild
2014-03-26,25.125,58.875,2.7750000000000004,1010.625,2014,3,26,2,1,0,0.05825602968460111,0.5,0.125,-1.375,24.041666666666668,23.410714285714285,64.08333333333333,61.910714285714285,5.0125,5.6875,1010.9166666666666,1009.75,hot
2014-03-27,23.5,63.25,4.8875,1011.75,2014,3,27,3,1,0,0.06251544353842352,-1.625,1.125,4.375,24.416666666666668,23.696428571428573,60.791666666666664,63.089285714285715,3.4791666666666665,5.328571428571429,1010.9583333333334,1009.8928571428571,mild
